order_id,company,city,order_time,vehicle_type,distance_km,parcel_weight_kg,price_rs,status,delivery_time_min,customer_rating,customer_feedback,sentiment_label,merchant_id,driver_id,cod_flag,promo_used,order_value_rs,shipment_type,service_level
ORD107874,Shiprocket,Pune,01/31/24 13:41,Van,0.52,11.07,130.52,delayed,5,4,"Quick delivery, very satisfied",positive,m_2272,d_52085,0,0,428.96,B2B,standard
ORD110756,BlueDart,Nagpur,08/29/25 15:53,Mini-Truck,24.6,2.16,299.49,delayed,174.4,3,Delivery was okay Expected better.,neutral,m_8486,d_50287,0,1,251.28,B2C,standard
ORD103113,BlueDart,Chandigarh,01/25/25 20:03,Van,1.24,1.23,81.11,delayed,5,3,Average experience Quick response from support.,neutral,m_2439,d_19290,0,1,55.18,B2C,express
ORD103303,BlueDart,Vadodara,03/12/25 15:01,Tempo,5.25,0.68,116.21,delivered,21.7,3,Standard service,neutral,m_4534,d_35241,0,1,712.06,B2C,express
ORD106250,BlueDart,Visakhapatnam,02/09/24 12:29,Tempo,3.85,0.89,110.49,delayed,36.8,1,Driver cancelled multiple times Quick response from support.,negative,m_3520,d_83635,0,0,433.5,B2C,express
ORD101344,Shadowfax,Kolkata,05/02/24 5:45,Van,4.8,5.45,127.24,delayed,13.9,4,Driver was polite and on time,positive,m_6897,d_80698,0,1,1662.43,B2C,standard
ORD110552,Shadowfax,Vadodara,01/12/24 6:45,Tempo,32.12,1.49,283.47,delayed,242.1,4,Driver was polite and on time Quick response from support.,positive,m_2336,d_78315,0,0,2292.28,B2C,express
ORD101690,Shiprocket,Kolkata,01/30/26 3:32,2W,0.73,4.36,59.99,delayed,5,3,Package arrived late but ok Quick response from support.,neutral,m_6129,d_90531,1,1,65.52,B2B,express
ORD107268,BlueDart,Visakhapatnam,03/03/25 13:43,2W,1.79,3.15,88.67,delayed,22.6,2,"Very poor service, won't recommend",negative,m_6454,d_78296,0,0,75.51,B2C,standard
ORD109597,Porter,Coimbatore,02/05/25 3:17,Van,5.92,2.49,109.2,delayed,33.4,3,Package arrived late but ok,neutral,m_9948,d_34008,0,0,99.27,B2C,standard
ORD105048,Shadowfax,Pune,04/13/24 7:42,2W,0.99,5.97,81.75,delayed,9.3,2,Package was damaged on arrival,negative,m_9695,d_22001,0,0,232.39,B2B,standard
ORD107300,Porter,Vadodara,04/25/25 11:35,2W,1.62,0.62,47.54,delayed,5,2,"Very poor service, won't recommend Expected better.",negative,m_5509,d_99148,0,0,822.08,B2C,standard
ORD111921,Shiprocket,Lucknow,01/23/26 18:11,Mini-Truck,22.39,3.53,228.23,delayed,155.3,2,"Very poor service, won't recommend",negative,m_8284,d_22808,0,0,432.39,B2B,standard
ORD103308,Shadowfax,Mumbai,02/27/24 8:43,Mini-Truck,1.63,7.88,135.11,delayed,14.2,3,Delivery was okay Quick response from support.,neutral,m_6236,d_46814,0,0,756.75,B2C,express
ORD101504,Delhivery,Tiruppur,02/10/24 8:06,2W,2.91,2.09,73.54,delayed,17.4,1,"Delivery took too long, disappointed.",negative,m_4776,d_21664,0,1,241.28,B2B,standard
ORD110977,DTDC,Chennai,04/07/25 9:10,Truck,42.16,0.84,444.61,delivered,361,3,Average experience,neutral,m_6302,d_48361,0,0,171.15,B2B,express
ORD101806,Porter,Chennai,04/27/25 12:15,Truck,0.97,3.4,122.67,delayed,21.7,1,Driver cancelled multiple times.,negative,m_3342,d_77767,0,0,1032.46,B2C,standard
ORD103871,DTDC,Ahmedabad,02/17/25 9:57,2W,0.3,3.07,57.81,delayed,5,1,"Order lost, support unhelpful",negative,m_1208,d_93098,0,0,816.09,B2C,standard
ORD107780,Delhivery,Mumbai,01/07/25 7:36,2W,6.15,1.44,76.78,delayed,10,4,"Excellent service, will use again Expected better.",positive,m_4218,d_76806,0,0,358.07,B2C,standard
ORD103791,Delhivery,Visakhapatnam,02/15/24 2:17,Van,3.85,1.36,96,delayed,21.9,4,Driver was polite and on time,positive,m_8066,d_89907,0,1,1285.48,B2C,standard
ORD105217,Porter,Lucknow,03/06/24 4:21,Van,4.51,1.08,79.57,delayed,18,1,Package was damaged on arrival.,negative,m_8522,d_92486,0,1,228.33,B2C,standard
ORD109921,Porter,Kolkata,01/07/25 9:13,Van,28.08,3.28,266.78,delayed,140.7,1,Package was damaged on arrival Expected better.,negative,m_5554,d_46677,0,1,50,B2C,standard
ORD111419,Delhivery,Kolkata,07/05/25 14:06,Van,32.24,5.12,337.69,delayed,182,1,Driver cancelled multiple times,negative,m_2621,d_79354,0,0,181.89,B2B,standard
ORD101067,Delhivery,Rajkot,01/19/26 13:41,Truck,1.66,6.08,160.62,delayed,33.8,1,Package was damaged on arrival,negative,m_6662,d_36786,0,0,104.93,B2C,standard
ORD108376,Porter,Nagpur,09/24/25 8:40,2W,4,1.69,66.47,delayed,29.9,3,"No issues, nothing special Expected better.",neutral,m_5564,d_87918,1,0,909.48,B2C,scheduled
ORD111386,DTDC,Mumbai,05/19/25 8:57,Truck,27.98,5.15,336.83,delayed,256.1,1,"Order lost, support unhelpful Quick response from support.",negative,m_2857,d_85851,1,0,194.69,B2C,standard
ORD108147,Shiprocket,Surat,03/13/25 16:13,Van,9.94,7.59,152.32,delayed,49.5,2,"Order lost, support unhelpful",negative,m_5631,d_62693,0,0,50,B2B,standard
ORD102696,Porter,Lucknow,02/02/25 23:35,2W,3.4,5.85,92.29,delayed,22.1,2,Driver cancelled multiple times,negative,m_5276,d_70702,0,1,527.92,B2C,standard
ORD106451,DTDC,Indore,09/17/24 22:38,2W,13.15,5.51,135.59,delayed,73.2,1,Package was damaged on arrival,negative,m_1457,d_50869,0,1,713.86,B2C,standard
ORD101848,Shadowfax,Vadodara,10/07/25 7:07,Truck,3.36,5.51,156.67,delayed,40.5,2,Driver cancelled multiple times Expected better.,negative,m_2316,d_58588,0,0,476.9,B2C,standard
ORD104512,Shiprocket,Chandigarh,01/02/26 16:19,Truck,14.16,0.83,182.06,delayed,138.7,3,Package arrived late but ok,neutral,m_2095,d_25189,0,1,228.85,B2B,standard
ORD108934,Shiprocket,Jaipur,02/25/24 7:11,Truck,2.95,4.48,127.8,delivered,45.2,5,"Quick delivery, very satisfied",positive,m_6586,d_80741,0,1,335.74,B2B,standard
ORD111079,Delhivery,Delhi-NCR,08/22/24 4:46,Tempo,56.89,7.29,655.12,delayed,409.5,2,"Delivery took too long, disappointed.",negative,m_5439,d_10296,0,0,1297.05,B2C,standard
ORD102431,DTDC,Pune,09/08/24 7:02,2W,3.01,0.66,50.58,delayed,13.4,2,Package was damaged on arrival.,negative,m_3051,d_19659,0,0,540.33,B2C,standard
ORD111927,Shadowfax,Indore,08/01/25 11:44,2W,21.37,3.5,158.4,delayed,87,2,"Order lost, support unhelpful",negative,m_8033,d_95371,0,0,659.74,B2C,express
ORD104660,Shiprocket,Bengaluru,03/04/25 22:21,Truck,1.26,7.05,142.77,delayed,12.9,2,"Order lost, support unhelpful Quick response from support.",negative,m_7177,d_67883,1,0,175.95,B2B,standard
ORD106622,Shadowfax,Visakhapatnam,07/17/24 22:15,Tempo,2.89,3.7,106.99,delayed,21.9,2,"Delivery took too long, disappointed Quick response from support.",negative,m_8124,d_70528,0,0,858.69,B2C,standard
ORD103435,DTDC,Delhi-NCR,12/16/25 5:45,Mini-Truck,18.96,5.27,234.41,delivered,116.5,5,"Quick delivery, very satisfied Expected better.",positive,m_1197,d_51912,0,0,1138.5,B2C,express
ORD111645,Shadowfax,Bengaluru,01/18/24 18:20,2W,47.98,4.75,326.26,delayed,211.6,1,"Order lost, support unhelpful.",negative,m_5699,d_42073,0,1,691.77,B2C,standard
ORD111498,Shadowfax,Kanpur,01/12/25 20:27,Van,3.44,1.88,68.21,delayed,24.8,2,"Delivery took too long, disappointed",negative,m_7172,d_93021,0,0,50,B2B,standard
ORD100142,Shadowfax,Chennai,11/11/25 22:40,Van,7.09,2.42,97.25,delivered,36.4,4,"Excellent service, will use again",positive,m_4428,d_38989,0,0,97.09,B2B,express
ORD110665,Porter,Chennai,10/31/24 1:38,2W,36.37,2.58,247.21,delayed,165.7,4,"Excellent service, will use again",positive,m_7799,d_95583,1,0,453.94,B2C,scheduled
ORD105586,Porter,Chandigarh,12/02/25 5:44,2W,8.02,0.67,91.54,delayed,42.5,1,"Very poor service, won't recommend.",negative,m_4219,d_83524,0,0,108.29,B2C,standard
ORD110514,DTDC,Indore,06/24/25 2:41,Van,42.1,3.1,309.32,delivered,236.8,4,"Excellent service, will use again Quick response from support.",positive,m_1671,d_76147,0,0,255.3,B2C,standard
ORD106992,Shiprocket,Calicut,06/16/24 16:52,Van,2.98,5.44,102.79,delayed,19.5,1,"Delivery took too long, disappointed.",negative,m_1859,d_19109,0,1,561.73,B2C,standard
ORD107559,Shadowfax,Kolkata,06/22/25 20:59,Mini-Truck,9.43,1.96,127.76,delayed,62.2,3,"No issues, nothing special.",neutral,m_3961,d_93755,1,0,111.98,B2C,standard
ORD108012,Delhivery,Jaipur,06/25/25 16:05,2W,9.57,2.26,101.98,delayed,48.7,2,"Delivery took too long, disappointed.",negative,m_2405,d_86211,1,0,1957.22,B2C,standard
ORD106804,Shadowfax,Hyderabad,10/22/24 5:04,2W,5.17,0.19,64.72,delayed,28.3,2,Driver cancelled multiple times.,negative,m_2259,d_65290,0,0,476.59,B2B,standard
ORD106749,Shadowfax,Coimbatore,04/17/24 17:51,Van,10.13,2.06,129.22,delayed,54.8,2,"Order lost, support unhelpful",negative,m_5173,d_87774,0,0,1568.7,B2C,standard
ORD106100,Shadowfax,Rajkot,09/05/24 14:33,Van,4.63,0.84,76.74,delayed,28.3,2,"Delivery took too long, disappointed",negative,m_2482,d_15756,1,0,50,B2C,standard
ORD105290,BlueDart,Kanpur,09/19/25 3:34,2W,15.07,7.32,198.95,delayed,42.5,4,Package arrived in perfect condition Quick response from support.,positive,m_4454,d_93960,1,0,1824.93,B2B,standard
ORD107635,Porter,Chandigarh,01/01/25 22:39,2W,3.76,1.35,62.71,delayed,28.6,2,"Delivery took too long, disappointed Expected better.",negative,m_9201,d_37425,0,1,1100.04,B2C,scheduled
ORD103409,DTDC,Coimbatore,04/26/25 14:42,Truck,2.69,8.74,206.31,delayed,41.6,1,Driver cancelled multiple times.,negative,m_6452,d_83674,0,1,296.21,B2C,standard
ORD101117,Porter,Indore,03/23/24 5:23,2W,12.78,2.43,119.65,delayed,53.3,1,"Order lost, support unhelpful",negative,m_1545,d_99171,0,0,1575.94,B2C,standard
ORD107371,Shadowfax,Coimbatore,06/16/25 14:52,Mini-Truck,26.08,2.77,239.88,delayed,176.5,2,"Order lost, support unhelpful",negative,m_4649,d_56093,1,0,3411.73,B2C,express
ORD101756,Delhivery,Lucknow,11/25/24 19:41,2W,3.18,2.19,69.95,delayed,5,1,"Order lost, support unhelpful.",negative,m_5916,d_87581,0,0,50,B2C,express
ORD100497,Shadowfax,Bengaluru,04/27/25 17:14,2W,1.89,2.03,63.81,returned,5,2,"Very poor service, won't recommend",negative,m_9562,d_41050,0,0,1860.47,B2C,standard
ORD107273,Shadowfax,Surat,09/04/24 3:19,Mini-Truck,1.45,1.92,80.3,delayed,5,4,Smooth pickup and delivery.,positive,m_4114,d_27007,1,0,239.6,B2C,standard
ORD107506,BlueDart,Lucknow,02/02/25 8:40,Van,4.36,3.22,139.57,delayed,29.3,2,Driver cancelled multiple times,negative,m_2245,d_51529,0,1,417.95,B2C,standard
ORD100870,DTDC,Kolkata,04/07/25 18:02,2W,2.55,2.07,62.73,failed,21.9,1,"Very poor service, won't recommend.",negative,m_2697,d_93928,1,0,1413.11,B2B,standard
ORD103357,Shadowfax,Indore,11/01/24 11:12,2W,6.31,3.99,98.32,delayed,23.6,4,"Quick delivery, very satisfied.",positive,m_1381,d_73752,0,1,916.13,B2C,standard
ORD100912,Shadowfax,Indore,09/05/24 13:49,Tempo,1.75,3.35,99.62,delayed,11.8,4,"Quick delivery, very satisfied",positive,m_2748,d_26589,0,0,112.76,B2B,standard
ORD100721,Porter,Coimbatore,07/04/25 18:42,2W,2.65,2.73,64.29,delayed,12,1,Driver cancelled multiple times,negative,m_6736,d_21944,0,0,2163.3,B2C,standard
ORD102805,Porter,Rajkot,09/03/25 1:47,Mini-Truck,8.54,2.93,139.98,delayed,63.6,2,"Delivery took too long, disappointed",negative,m_6936,d_84212,0,0,89.36,B2C,scheduled
ORD111926,Porter,Bengaluru,01/23/24 14:06,Truck,53.81,9.92,683.91,failed,464.2,2,"Very poor service, won't recommend",negative,m_3316,d_64736,0,0,601.11,B2C,standard
ORD100886,Shadowfax,Kanpur,11/28/25 3:10,Mini-Truck,1.08,4.35,92.18,delayed,5,3,Standard service.,neutral,m_4394,d_15098,0,0,85.99,B2C,standard
ORD111515,BlueDart,Chandigarh,07/21/24 4:53,2W,50.31,7.2,420.73,delayed,222.9,1,"Delivery took too long, disappointed Expected better.",negative,m_6942,d_66800,1,0,248.61,B2C,standard
ORD108819,Porter,Lucknow,07/23/25 17:37,2W,11.8,3.4,127.84,delayed,53,2,"Delivery took too long, disappointed Expected better.",negative,m_7196,d_35667,1,0,2058.12,B2C,express
ORD109964,Delhivery,Rajkot,01/23/26 8:54,Tempo,19.62,7.37,287.5,delayed,150,2,"Order lost, support unhelpful",negative,m_5882,d_97555,1,0,280.62,B2C,scheduled
ORD110050,Porter,Ahmedabad,03/31/24 5:20,2W,58.1,2.92,380.36,delayed,242.6,3,Standard service Quick response from support.,neutral,m_9641,d_23816,0,0,898.22,B2C,standard
ORD101520,BlueDart,Hyderabad,09/13/25 2:17,2W,2.23,6.26,109.08,delayed,5,3,Average experience Quick response from support.,neutral,m_9681,d_97331,0,0,843.76,B2C,standard
ORD110465,Porter,Jaipur,02/03/26 6:54,2W,56.47,0.47,354.59,delayed,252.9,1,Package was damaged on arrival,negative,m_2660,d_17183,0,0,50,B2C,standard
ORD102746,Delhivery,Lucknow,03/02/24 18:52,2W,5.15,3.32,91.58,delayed,29.8,2,"Very poor service, won't recommend Quick response from support.",negative,m_9122,d_56966,0,0,615.83,B2B,standard
ORD110456,Delhivery,Kanpur,01/17/26 6:05,2W,12.92,1,124.8,delayed,64.1,1,"Delivery took too long, disappointed Quick response from support.",negative,m_2497,d_29197,0,0,850.89,B2C,standard
ORD103545,Shadowfax,Pune,12/04/25 7:51,Tempo,0.86,3.54,87.04,delayed,5,3,Standard service,neutral,m_5866,d_13705,0,0,490.78,B2C,standard
ORD100314,BlueDart,Delhi-NCR,07/04/25 1:06,2W,2.7,6.52,122.01,delivered,5.5,4,"Excellent service, will use again",positive,m_3861,d_24486,0,0,653.75,B2B,standard
ORD101799,Porter,Indore,06/27/24 23:43,Van,7.15,2.66,120.14,delayed,43.3,4,"Excellent service, will use again Quick response from support.",positive,m_3896,d_78994,0,0,294.36,B2B,standard
ORD100327,DTDC,Chennai,06/03/25 20:38,2W,0.96,4.97,71.87,delayed,8.1,2,"Very poor service, won't recommend",negative,m_9288,d_82520,1,0,50,B2C,standard
ORD108171,Shiprocket,Jaipur,06/28/25 20:52,Van,6.38,6.39,119.38,delayed,25.2,2,"Very poor service, won't recommend Quick response from support.",negative,m_4476,d_82562,0,1,158.35,B2C,express
ORD104204,Porter,Chandigarh,04/26/25 15:33,2W,2.89,2.93,78.85,delayed,20,4,"Quick delivery, very satisfied Quick response from support.",positive,m_9595,d_26803,1,0,291.55,B2C,standard
ORD105850,Shadowfax,Thiruvananthapuram,04/19/24 11:46,2W,20.5,3.33,163.39,delivered,83.7,4,"Quick delivery, very satisfied",positive,m_9195,d_49735,0,0,50,B2B,standard
ORD106129,Porter,Vadodara,04/25/24 8:38,2W,1.64,1.97,60.61,delayed,13.7,2,Package was damaged on arrival Expected better.,negative,m_2270,d_18341,1,0,79.78,B2C,standard
ORD105447,Shadowfax,Tiruppur,06/29/24 0:57,Mini-Truck,3.14,7.9,131.92,delayed,12.9,2,"Delivery took too long, disappointed",negative,m_1950,d_28496,0,0,742.42,B2B,express
ORD103129,Shadowfax,Calicut,01/06/26 4:21,Truck,0.74,1.37,86.39,delayed,5,3,"No issues, nothing special",neutral,m_2950,d_73843,0,0,1046.04,B2C,express
ORD101996,Shadowfax,Indore,01/24/26 12:29,Mini-Truck,5.22,2.52,91.56,delayed,48.5,2,Driver cancelled multiple times,negative,m_4946,d_74061,0,0,3102.2,B2C,standard
ORD108922,Shadowfax,Bengaluru,05/26/25 6:32,2W,10.95,0.86,95.02,delayed,52.6,2,Driver cancelled multiple times,negative,m_5959,d_43472,0,0,2759.67,B2C,standard
ORD103968,Porter,Visakhapatnam,06/25/25 2:07,Mini-Truck,2.24,8.65,148.64,delayed,13.6,3,"No issues, nothing special Quick response from support.",neutral,m_9793,d_44797,0,0,407.65,B2C,standard
ORD109783,Delhivery,Kolkata,03/20/25 18:07,2W,9.06,3.57,110.63,delayed,38.6,1,"Order lost, support unhelpful",negative,m_1204,d_96369,0,1,621.51,B2C,standard
ORD107983,DTDC,Rajkot,07/16/24 8:45,Van,4.2,8.27,129.02,delayed,10.1,4,Package arrived in perfect condition,positive,m_5612,d_87846,0,0,109.29,B2C,scheduled
ORD101973,Delhivery,Coimbatore,06/16/25 20:00,Truck,7.15,3.18,182.77,delivered,40.6,4,Driver was polite and on time,positive,m_1321,d_13450,0,1,1051.35,B2C,standard
ORD100336,Delhivery,Nagpur,03/23/25 19:21,Van,8.43,0.12,100.92,delayed,57.4,2,Package was damaged on arrival,negative,m_1940,d_62303,1,0,353.33,B2C,standard
ORD102764,BlueDart,Thiruvananthapuram,02/07/24 8:06,2W,4.15,3.36,101.31,delayed,20.4,2,Driver cancelled multiple times.,negative,m_4039,d_53896,0,0,2398.4,B2C,express
ORD110077,Shiprocket,Chennai,09/06/24 11:38,Mini-Truck,8.85,0.83,108.29,delayed,52,1,Driver cancelled multiple times Quick response from support.,negative,m_4081,d_99741,0,0,395.44,B2C,standard
ORD100275,Shadowfax,Delhi-NCR,01/05/26 16:32,2W,6.02,3.99,91.17,delayed,27.1,3,Standard service,neutral,m_4238,d_58820,0,0,731.3,B2B,standard
ORD102985,Delhivery,Tiruppur,10/15/24 9:16,Tempo,4.45,0.48,106.97,delayed,13.5,2,"Delivery took too long, disappointed",negative,m_3281,d_37641,1,1,1329.94,B2C,standard
ORD108178,DTDC,Ahmedabad,02/05/25 10:20,Tempo,3.43,4.87,127.93,delayed,14.8,3,Average experience Quick response from support.,neutral,m_6036,d_26947,0,0,514.58,B2C,standard
ORD104620,Porter,Kolkata,10/07/25 22:53,Van,0.3,1.24,56.09,delayed,15.9,1,Driver cancelled multiple times Expected better.,negative,m_2788,d_90376,0,0,1822.36,B2C,standard
ORD106531,Shiprocket,Chennai,03/09/24 15:12,Mini-Truck,5.96,3.98,105.68,delayed,45.3,1,Package was damaged on arrival Quick response from support.,negative,m_5405,d_31991,1,0,674.16,B2C,scheduled
ORD103477,Shadowfax,Nagpur,08/20/24 2:25,Van,6.67,3.92,116.16,delayed,41.8,1,"Delivery took too long, disappointed",negative,m_1937,d_90885,0,0,388.05,B2C,express
ORD107795,Delhivery,Nagpur,05/04/25 5:29,Tempo,1.27,6.18,130.41,delayed,10.1,1,Package was damaged on arrival Expected better.,negative,m_9117,d_95333,1,0,1334.67,B2C,express
ORD103558,BlueDart,Vadodara,08/21/25 22:07,2W,0.49,2.26,68.17,delayed,7.1,3,Average experience,neutral,m_2076,d_43458,0,0,75.02,B2C,standard
ORD108081,BlueDart,Thiruvananthapuram,01/28/26 1:21,2W,4.26,6.01,131.12,delivered,6.4,4,Package arrived in perfect condition,positive,m_1990,d_98246,0,0,77.94,B2C,standard
ORD102809,BlueDart,Hyderabad,10/30/24 12:35,2W,4.48,0.95,76.78,delayed,21.6,2,"Order lost, support unhelpful",negative,m_3712,d_33258,0,1,282.35,B2C,express
ORD110925,Shadowfax,Lucknow,06/13/24 15:58,Van,24.36,0.86,199.2,delivered,132.2,2,Package was damaged on arrival,negative,m_6675,d_31306,0,1,1177.93,B2C,standard
ORD104861,Porter,Kanpur,07/27/25 4:06,Van,3.64,0.12,69.93,delayed,13.8,4,"Quick delivery, very satisfied",positive,m_8357,d_28226,1,1,209.25,B2C,standard
ORD102334,Shiprocket,Lucknow,07/30/25 14:39,Van,10.48,5.27,134.95,delayed,78.1,3,Average experience,neutral,m_8501,d_72227,0,0,262.48,B2C,express
ORD108709,Delhivery,Thiruvananthapuram,01/11/24 1:10,2W,5.7,0.22,67.51,delayed,8,2,Package was damaged on arrival,negative,m_7475,d_48739,1,0,1062.79,B2B,standard
ORD105246,DTDC,Visakhapatnam,03/08/24 5:07,2W,7.81,0.8,82.98,delayed,35.1,1,"Very poor service, won't recommend.",negative,m_5579,d_88784,0,0,980.41,B2C,standard
ORD103416,Delhivery,Delhi-NCR,07/07/24 8:52,2W,12.54,5.12,145.61,returned,45.7,1,"Very poor service, won't recommend.",negative,m_3458,d_35978,1,1,384.42,B2C,standard
ORD100307,Shiprocket,Thiruvananthapuram,04/02/25 4:52,Truck,5.45,0.83,95.36,delayed,48.9,2,Package was damaged on arrival.,negative,m_6409,d_63260,0,0,1293.58,B2C,standard
ORD103908,Porter,Calicut,07/09/24 8:10,2W,0.54,4.36,69.09,delayed,5,3,Delivery was okay.,neutral,m_4461,d_77178,0,1,209.47,B2C,standard
ORD109124,Porter,Lucknow,07/21/25 20:54,2W,7.44,4.42,105.49,delivered,29.7,4,Package arrived in perfect condition,positive,m_9233,d_31866,0,0,135.25,B2C,express
ORD100348,DTDC,Tiruppur,10/02/24 10:35,2W,0.47,0.44,39.89,delayed,5,4,Driver was polite and on time.,positive,m_6889,d_15970,0,1,50,B2C,express
ORD105918,Shiprocket,Ahmedabad,01/09/26 10:16,Van,1.01,4.54,83.09,delayed,5,4,"Excellent service, will use again",positive,m_4190,d_89903,0,0,67.63,B2C,express
ORD100826,Shiprocket,Rajkot,12/19/24 23:34,2W,0.52,7.34,77.59,delayed,5,2,"Very poor service, won't recommend Expected better.",negative,m_6966,d_77020,0,0,139.95,B2C,express
ORD105296,Shiprocket,Ahmedabad,07/07/25 12:40,Mini-Truck,2.18,2.84,75.83,delayed,13.5,3,Package arrived late but ok Quick response from support.,neutral,m_8718,d_99662,1,0,848.83,B2C,standard
ORD107243,Delhivery,Ahmedabad,03/29/25 20:17,2W,0.83,0.67,47.67,delayed,5,1,"Order lost, support unhelpful.",negative,m_4265,d_94688,0,0,483.77,B2C,standard
ORD111398,Delhivery,Bengaluru,08/14/25 5:56,2W,27.75,2.49,211.96,delayed,136.9,4,Smooth pickup and delivery,positive,m_8136,d_42494,0,1,1407.77,B2C,scheduled
ORD109653,DTDC,Delhi-NCR,07/13/24 11:52,2W,34.22,7.16,263.95,delivered,140.7,2,"Order lost, support unhelpful.",negative,m_5765,d_60909,1,1,1777.79,B2C,standard
ORD104482,DTDC,Ahmedabad,08/14/24 14:59,Van,9.92,0.14,101.18,delayed,47,1,Driver cancelled multiple times Expected better.,negative,m_6978,d_33532,0,0,819.46,B2B,standard
ORD108809,BlueDart,Coimbatore,09/03/24 6:27,Van,1.95,4.9,135.5,delayed,10.6,2,"Very poor service, won't recommend Quick response from support.",negative,m_7547,d_88189,0,1,1363.11,B2C,standard
ORD103682,DTDC,Ahmedabad,07/02/24 4:26,Truck,2.73,3.14,126.49,delayed,5.5,2,"Delivery took too long, disappointed",negative,m_6950,d_27446,1,1,4197.47,B2C,standard
ORD111683,Delhivery,Nagpur,11/10/25 8:09,Tempo,28.92,2.83,301.92,delayed,208.7,3,Standard service,neutral,m_5270,d_64559,0,0,869.11,B2C,standard
ORD110871,DTDC,Rajkot,06/07/24 0:26,2W,15.14,3.45,135.32,delayed,53.2,4,"Excellent service, will use again",positive,m_8775,d_69092,0,0,50,B2B,standard
ORD102053,Shadowfax,Calicut,08/02/25 10:12,Van,3.17,1.69,79.04,delayed,20.9,3,Average experience Expected better.,neutral,m_5632,d_79078,0,0,1098.77,B2C,express
ORD109972,BlueDart,Chennai,05/01/25 21:00,2W,36.97,5.14,347.91,delayed,165.8,3,Average experience Quick response from support.,neutral,m_2346,d_27235,0,0,1261.25,B2C,standard
